1,0,0,0;2,19,12,8;5,-18,-3,3;6,2,-4,-14
1,0,0,0;2,2,-1,3;1,-1,-2,-2;-2,2,2,-2
1,0,0,0;2,2,-3,1;-3,3,-1,1;2,-1,3,1
1,0,0,0;2,2,1,-3;5,-2,-1,0;4,-2,2,-4
1,0,0,0;2,20,10,6;2,-15,-5,6;6,3,-5,-17
1,0,0,0;2,20,14,9;3,-15,-4,2;6,3,-3,-14
1,0,0,0;2,21,11,8;5,-15,-5,3;4,4,-2,-17
1,0,0,0;2,21,14,7;3,-16,-5,4;4,2,-3,-15
1,0,0,0;2,22,14,8;2,-17,-3,4;4,3,-2,-16
1,0,0,0;2,3,-4,-4;-4,5,-4,1;0,2,-4,-3
1,0,0,0;2,3,1,4;2,-6,1,0;-1,-1,1,-4
1,0,0,0;2,3,3,-3;1,-3,-1,0;-1,3,-3,1
1,0,0,0;2,3,5,3;0,-4,0,2;1,1,-1,-2
1,0,0,0;2,318,192,128;63,-257,-66,64;64,64,-62,-257
1,0,0,0;2,319,190,129;66,-257,-66,66;62,66,-65,-254
1,0,0,0;2,319,194,127;66,-255,-65,65;62,66,-62,-254
1,0,0,0;2,320,191,128;62,-254,-63,62;64,63,-65,-255
1,0,0,0;2,320,193,130;64,-255,-63,62;62,62,-65,-256
1,0,0,0;2,321,192,126;64,-254,-65,65;63,63,-63,-256
1,0,0,0;2,322,191,130;62,-254,-63,64;63,64,-64,-258
1,0,0,0;2,322,193,127;65,-256,-66,65;66,64,-62,-256
1,0,0,0;2,4,0,0;6,0,-6,0;1,0,4,0
1,0,0,0;2,4,3,3;1,-3,1,3;1,0,-2,-3
1,0,0,0;2,4,4,4;4,-2,-5,5;2,3,-2,-4
1,0,0,0;2,5,0,4;-1,1,-2,-5;1,1,1,3
1,0,0,0;2,5,5,3;2,-6,-3,-1;2,0,-1,-4
1,0,0,0;2,6,2,2;3,-4,-2,3;3,-1,1,-4
1,0,0,0;2,6,5,3;2,-5,1,3;0,0,-2,-5
1,0,0,0;2,7,4,2;-1,-2,1,2;2,2,-1,-2
1,0,0,0;2,78,46,32;18,-64,-14,18;17,16,-15,-65
1,0,0,0;2,78,50,33;18,-66,-17,18;15,15,-16,-64
1,0,0,0;2,79,48,31;16,-62,-17,14;18,16,-16,-62
1,0,0,0;2,80,46,34;15,-64,-14,15;18,14,-14,-64
1,0,0,0;2,81,46,33;17,-66,-18,17;16,15,-18,-66
1,0,0,0;2,81,50,30;15,-63,-14,15;17,15,-18,-62
1,0,0,0;2,82,48,30;16,-65,-16,17;17,15,-15,-64
1,0,0,0;2,82,50,32;16,-63,-15,17;16,17,-18,-65
1,0,0,0;23,-17,53,-10;19,-43,-9,32;-2,-15,-26,58
1,0,0,0;25,18,46,-34;49,41,-6,-23;20,-39,-55,-56
1,0,0,0;27,-37,-56,-40;48,11,32,49;58,20,-16,-40
1,0,0,0;3,-1,-3,2;-4,-1,-2,5;-3,4,-4,3
1,0,0,0;3,-2,-1,2;-3,-2,-2,2;1,0,1,-1
1,0,0,0;3,-2,1,-2;0,0,-1,-2;-1,1,-1,3
1,0,0,0;3,-3,-1,2;5,3,-3,2;0,2,-5,4
1,0,0,0;3,-5,-4,-3;3,4,5,2;5,-2,-3,2
1,0,0,0;3,0,-2,0;6,0,-5,0;6,0,0,5
1,0,0,0;3,0,0,-1;6,0,-5,0;5,-4,0,0
1,0,0,0;3,0,0,0;1,0,-1,0;4,0,0,-1
1,0,0,0;3,0,0,1;2,3,3,3;1,1,0,-1
1,0,0,0;3,0,1,0;6,0,0,-2;6,0,6,0
1,0,0,0;3,0,3,-3;-5,-3,-3,3;-4,-1,-5,4
