shard 5/8: 63602 of 508818 configurations
  shard 5: d=5 400 counted, 0 still rejected, best 719 (81s)
  shard 5: d=5 800 counted, 0 still rejected, best 721 (162s)
  shard 5: d=5 1101 counted, 0 still rejected, best 721 (226s)
  shard 5: d=17 1501 counted, 0 still rejected, best 721 (308s)
  shard 5: d=17 1901 counted, 0 still rejected, best 721 (394s)
  shard 5: d=17 1922 counted, 0 still rejected, best 721 (399s)
  shard 5: d=6 2322 counted, 0 still rejected, best 723 (491s)
  shard 5: d=6 2517 counted, 0 still rejected, best 723 (536s)
  shard 5: d=481 2917 counted, 0 still rejected, best 723 (625s)
  shard 5: d=481 3096 counted, 0 still rejected, best 723 (665s)
  shard 5: d=145 3496 counted, 0 still rejected, best 723 (754s)
  shard 5: d=145 3653 counted, 0 still rejected, best 723 (791s)
  shard 5: d=465 4053 counted, 0 still rejected, best 723 (884s)
  shard 5: d=465 4069 counted, 0 still rejected, best 723 (887s)
  shard 5: d=161 4469 counted, 0 still rejected, best 723 (975s)
  shard 5: d=161 4483 counted, 0 still rejected, best 723 (978s)
  shard 5: d=41 4883 counted, 0 still rejected, best 723 (1067s)
  shard 5: d=41 4892 counted, 0 still rejected, best 723 (1069s)
  shard 5: d=13 5292 counted, 0 still rejected, best 727 (1159s)
  shard 5: d=13 5295 counted, 0 still rejected, best 727 (1159s)
  shard 5: d=2 5680 counted, 0 still rejected, best 727 (1257s)
  shard 5: d=73 6061 counted, 0 still rejected, best 727 (1346s)
  shard 5: d=15 6432 counted, 0 still rejected, best 727 (1438s)
  shard 5: d=3 6802 counted, 0 still rejected, best 727 (1521s)
  shard 5: d=19 7169 counted, 0 still rejected, best 727 (1606s)
  shard 5: d=115 7523 counted, 0 still rejected, best 727 (1724s)
  shard 5: d=21 7862 counted, 0 still rejected, best 727 (1817s)
  shard 5: d=10 8200 counted, 0 still rejected, best 727 (1906s)
  shard 5: d=7 8534 counted, 0 still rejected, best 727 (1992s)
  shard 5: d=177 8854 counted, 0 still rejected, best 727 (2072s)
  shard 5: d=281 9167 counted, 0 still rejected, best 727 (2149s)
  shard 5: d=57 9475 counted, 0 still rejected, best 727 (2226s)
  shard 5: d=61 9780 counted, 0 still rejected, best 727 (2298s)
  shard 5: d=85 10078 counted, 0 still rejected, best 727 (2367s)
  shard 5: d=137 10375 counted, 0 still rejected, best 727 (2436s)
  shard 5: d=313 10668 counted, 0 still rejected, best 727 (2504s)
  shard 5: d=241 10955 counted, 0 still rejected, best 727 (2572s)
  shard 5: d=265 11235 counted, 0 still rejected, best 727 (2638s)
  shard 5: d=505 11514 counted, 0 still rejected, best 727 (2717s)
  shard 5: d=201 11783 counted, 0 still rejected, best 727 (2795s)
  shard 5: d=30 12048 counted, 0 still rejected, best 727 (2858s)
  shard 5: d=521 12309 counted, 0 still rejected, best 727 (2920s)
  shard 5: d=1105 12569 counted, 0 still rejected, best 727 (2981s)
  shard 5: d=33 12827 counted, 0 still rejected, best 727 (3043s)
  shard 5: d=97 13080 counted, 0 still rejected, best 727 (3110s)
  shard 5: d=217 13330 counted, 0 still rejected, best 727 (3171s)
  shard 5: d=11 13579 counted, 0 still rejected, best 727 (3229s)
  shard 5: d=89 13828 counted, 0 still rejected, best 727 (3287s)
  shard 5: d=601 14077 counted, 0 still rejected, best 727 (3347s)
  shard 5: d=433 14321 counted, 0 still rejected, best 727 (3404s)
  shard 5: d=8761 14564 counted, 0 still rejected, best 727 (3470s)
  shard 5: d=193 14806 counted, 0 still rejected, best 727 (3917s)
  shard 5: d=58 15047 counted, 0 still rejected, best 727 (4130s)
  shard 5: d=901 15271 counted, 0 still rejected, best 727 (4179s)
  shard 5: d=721 15487 counted, 0 still rejected, best 727 (4230s)
  shard 5: d=149 15701 counted, 0 still rejected, best 727 (4283s)
  shard 5: d=785 15910 counted, 0 still rejected, best 727 (4336s)
  shard 5: d=8545 16118 counted, 0 still rejected, best 727 (4388s)
  shard 5: d=7369 16325 counted, 0 still rejected, best 727 (4440s)
  shard 5: d=9049 16532 counted, 0 still rejected, best 727 (4492s)
  shard 5: d=769 16738 counted, 0 still rejected, best 727 (4544s)
  shard 5: d=1201 16935 counted, 0 still rejected, best 727 (4595s)
  shard 5: d=34 17128 counted, 0 still rejected, best 727 (4643s)
  shard 5: d=329 17321 counted, 0 still rejected, best 727 (4692s)
  shard 5: d=526 17513 counted, 0 still rejected, best 727 (4740s)
  shard 5: d=3689 17705 counted, 0 still rejected, best 727 (4789s)
  shard 5: d=577 17896 counted, 0 still rejected, best 727 (4837s)
  shard 5: d=229 18075 counted, 0 still rejected, best 727 (4883s)
  shard 5: d=31 18253 counted, 0 still rejected, best 727 (4929s)
  shard 5: d=921 18430 counted, 0 still rejected, best 727 (4974s)
  shard 5: d=1321 18607 counted, 0 still rejected, best 727 (5019s)
  shard 5: d=113 18783 counted, 0 still rejected, best 727 (5065s)
  shard 5: d=37 18958 counted, 0 still rejected, best 727 (5109s)
  shard 5: d=5941 19131 counted, 0 still rejected, best 727 (5154s)
  shard 5: d=16449 19304 counted, 0 still rejected, best 727 (5199s)
  shard 5: d=661 19476 counted, 0 still rejected, best 727 (5243s)
  shard 5: d=1165 19648 counted, 0 still rejected, best 727 (5288s)
  shard 5: d=18129 19820 counted, 0 still rejected, best 727 (5332s)
  shard 5: d=29 19988 counted, 0 still rejected, best 727 (5376s)
  shard 5: d=1489 20151 counted, 0 still rejected, best 727 (5419s)
  shard 5: d=159 20312 counted, 0 still rejected, best 727 (5462s)
  shard 5: d=109 20471 counted, 0 still rejected, best 727 (5503s)
  shard 5: d=2221 20628 counted, 0 still rejected, best 727 (5545s)
  shard 5: d=157 20784 counted, 0 still rejected, best 727 (5586s)
  shard 5: d=8209 20940 counted, 0 still rejected, best 727 (5628s)
  shard 5: d=713 21095 counted, 0 still rejected, best 727 (5669s)
  shard 5: d=3161 21250 counted, 0 still rejected, best 727 (5710s)
  shard 5: d=3769 21405 counted, 0 still rejected, best 727 (5752s)
  shard 5: d=8409 21560 counted, 0 still rejected, best 727 (5794s)
  shard 5: d=401 21703 counted, 0 still rejected, best 727 (5835s)
  shard 5: d=14 21845 counted, 0 still rejected, best 727 (5874s)
  shard 5: d=60481 21987 counted, 0 still rejected, best 727 (5913s)
  shard 5: d=65 22128 counted, 0 still rejected, best 727 (5950s)
  shard 5: d=39 22268 counted, 0 still rejected, best 727 (5988s)
  shard 5: d=277 22408 counted, 0 still rejected, best 727 (6025s)
  shard 5: d=609 22548 counted, 0 still rejected, best 727 (6062s)
  shard 5: d=1033 22688 counted, 0 still rejected, best 727 (6101s)
  shard 5: d=1549 22828 counted, 0 still rejected, best 727 (6138s)
  shard 5: d=233 22967 counted, 0 still rejected, best 727 (6176s)
  shard 5: d=305 23106 counted, 0 still rejected, best 727 (6215s)
  shard 5: d=309 23245 counted, 0 still rejected, best 727 (6253s)
  shard 5: d=321 23384 counted, 0 still rejected, best 727 (6291s)
  shard 5: d=457 23523 counted, 0 still rejected, best 727 (6328s)
  shard 5: d=993 23662 counted, 0 still rejected, best 727 (6365s)
  shard 5: d=3193 23801 counted, 0 still rejected, best 727 (6403s)
  shard 5: d=3441 23940 counted, 0 still rejected, best 727 (6440s)
  shard 5: d=254 24078 counted, 0 still rejected, best 727 (6477s)
  shard 5: d=379 24216 counted, 0 still rejected, best 727 (6514s)
  shard 5: d=1171 24354 counted, 0 still rejected, best 727 (6551s)
  shard 5: d=1361 24492 counted, 0 still rejected, best 727 (6589s)
  shard 5: d=1581 24630 counted, 0 still rejected, best 727 (6621s)
  shard 5: d=1641 24768 counted, 0 still rejected, best 727 (6653s)
  shard 5: d=1861 24906 counted, 0 still rejected, best 727 (6687s)
  shard 5: d=1966 25044 counted, 0 still rejected, best 727 (6720s)
  shard 5: d=3529 25182 counted, 0 still rejected, best 727 (6752s)
  shard 5: d=4209 25320 counted, 0 still rejected, best 727 (6786s)
  shard 5: d=5185 25458 counted, 0 still rejected, best 727 (6818s)
  shard 5: d=7465 25596 counted, 0 still rejected, best 727 (6850s)
  shard 5: d=8529 25734 counted, 0 still rejected, best 727 (6884s)
  shard 5: d=337 25868 counted, 0 still rejected, best 727 (6915s)
  shard 5: d=93 26001 counted, 0 still rejected, best 727 (6947s)
  shard 5: d=3089 26133 counted, 0 still rejected, best 727 (6979s)
  shard 5: d=35401 26265 counted, 0 still rejected, best 727 (7011s)
  shard 5: d=59761 26397 counted, 0 still rejected, best 727 (7044s)
  shard 5: d=62041 26526 counted, 0 still rejected, best 727 (7081s)
  shard 5: d=834 26652 counted, 0 still rejected, best 727 (7112s)
  shard 5: d=43 26777 counted, 0 still rejected, best 727 (7143s)
  shard 5: d=510 26902 counted, 0 still rejected, best 727 (7174s)
  shard 5: d=2190 27027 counted, 0 still rejected, best 727 (7205s)
  shard 5: d=102 27151 counted, 0 still rejected, best 727 (7236s)
  shard 5: d=5977 27275 counted, 0 still rejected, best 727 (7266s)
  shard 5: d=226 27398 counted, 0 still rejected, best 727 (7296s)
  shard 5: d=417 27521 counted, 0 still rejected, best 727 (7326s)
  shard 5: d=1081 27643 counted, 0 still rejected, best 727 (7355s)
  shard 5: d=1465 27765 counted, 0 still rejected, best 727 (7386s)
  shard 5: d=3313 27887 counted, 0 still rejected, best 727 (7416s)
  shard 5: d=1126 28008 counted, 0 still rejected, best 727 (7446s)
  shard 5: d=2113 28129 counted, 0 still rejected, best 727 (7476s)
  shard 5: d=2201 28250 counted, 0 still rejected, best 727 (7506s)
  shard 5: d=9089 28371 counted, 0 still rejected, best 727 (7535s)
  shard 5: d=87 28491 counted, 0 still rejected, best 727 (7565s)
  shard 5: d=129 28611 counted, 0 still rejected, best 727 (7594s)
  shard 5: d=466 28731 counted, 0 still rejected, best 727 (7624s)
  shard 5: d=697 28851 counted, 0 still rejected, best 727 (7653s)
  shard 5: d=66 28970 counted, 0 still rejected, best 727 (7682s)
  shard 5: d=897 29085 counted, 0 still rejected, best 727 (7711s)
  shard 5: d=9769 29200 counted, 0 still rejected, best 727 (7739s)
  shard 5: d=43921 29315 counted, 0 still rejected, best 727 (7769s)
  shard 5: d=817 29428 counted, 0 still rejected, best 727 (7797s)
  shard 5: d=29401 29540 counted, 0 still rejected, best 727 (7824s)
  shard 5: d=745 29648 counted, 0 still rejected, best 727 (7851s)
  shard 5: d=806 29756 counted, 0 still rejected, best 727 (7878s)
  shard 5: d=537 29863 counted, 0 still rejected, best 727 (7905s)
  shard 5: d=82 29969 counted, 0 still rejected, best 727 (7931s)
  shard 5: d=185 30074 counted, 0 still rejected, best 727 (7956s)
  shard 5: d=249 30179 counted, 0 still rejected, best 727 (7982s)
  shard 5: d=489 30284 counted, 0 still rejected, best 727 (8008s)
  shard 5: d=1417 30389 counted, 0 still rejected, best 727 (8034s)
  shard 5: d=2377 30494 counted, 0 still rejected, best 727 (8059s)
  shard 5: d=23761 30599 counted, 0 still rejected, best 727 (8085s)
  shard 5: d=119 30703 counted, 0 still rejected, best 727 (8110s)
  shard 5: d=709 30807 counted, 0 still rejected, best 727 (8135s)
  shard 5: d=849 30911 counted, 0 still rejected, best 727 (8160s)
  shard 5: d=1054 31015 counted, 0 still rejected, best 727 (8186s)
  shard 5: d=1753 31119 counted, 0 still rejected, best 727 (8211s)
  shard 5: d=3361 31223 counted, 0 still rejected, best 727 (8237s)
  shard 5: d=6329 31327 counted, 0 still rejected, best 727 (8262s)
  shard 5: d=16969 31431 counted, 0 still rejected, best 727 (8287s)
  shard 5: d=22649 31535 counted, 0 still rejected, best 727 (8313s)
  shard 5: d=44041 31639 counted, 0 still rejected, best 727 (8339s)
  shard 5: d=586 31742 counted, 0 still rejected, best 727 (8364s)
  shard 5: d=1114 31845 counted, 0 still rejected, best 727 (8389s)
  shard 5: d=1609 31948 counted, 0 still rejected, best 727 (8414s)
  shard 5: d=13729 32051 counted, 0 still rejected, best 727 (8439s)
  shard 5: d=17209 32154 counted, 0 still rejected, best 727 (8464s)
  shard 5: d=4049 32253 counted, 0 still rejected, best 727 (8489s)
  shard 5: d=1241 32351 counted, 0 still rejected, best 727 (8513s)
  shard 5: d=5311 32442 counted, 0 still rejected, best 727 (8536s)
  shard 5: d=219 32532 counted, 0 still rejected, best 727 (8558s)
  shard 5: d=355 32622 counted, 0 still rejected, best 727 (8580s)
  shard 5: d=3245 32712 counted, 0 still rejected, best 727 (8602s)
  shard 5: d=4929 32802 counted, 0 still rejected, best 727 (8625s)
  shard 5: d=55 32891 counted, 0 still rejected, best 727 (8646s)
  shard 5: d=199 32980 counted, 0 still rejected, best 727 (8668s)
  shard 5: d=7291 33069 counted, 0 still rejected, best 727 (8691s)
  shard 5: d=26 33157 counted, 0 still rejected, best 727 (8712s)
  shard 5: d=733 33245 counted, 0 still rejected, best 727 (8734s)
  shard 5: d=881 33333 counted, 0 still rejected, best 727 (8756s)
  shard 5: d=2857 33421 counted, 0 still rejected, best 727 (8784s)
  shard 5: d=22 33508 counted, 0 still rejected, best 727 (8812s)
