shard 3/8: 63602 of 508818 configurations
  shard 3: d=5 400 counted, 0 still rejected, best 721 (81s)
  shard 3: d=5 800 counted, 0 still rejected, best 721 (162s)
  shard 3: d=5 1101 counted, 0 still rejected, best 721 (226s)
  shard 3: d=17 1501 counted, 0 still rejected, best 721 (308s)
  shard 3: d=17 1901 counted, 0 still rejected, best 721 (394s)
  shard 3: d=17 1922 counted, 0 still rejected, best 721 (399s)
  shard 3: d=6 2322 counted, 0 still rejected, best 723 (491s)
  shard 3: d=6 2517 counted, 0 still rejected, best 723 (536s)
  shard 3: d=481 2917 counted, 0 still rejected, best 723 (624s)
  shard 3: d=481 3096 counted, 0 still rejected, best 723 (664s)
  shard 3: d=145 3496 counted, 0 still rejected, best 723 (752s)
  shard 3: d=145 3653 counted, 0 still rejected, best 723 (789s)
  shard 3: d=465 4053 counted, 0 still rejected, best 723 (883s)
  shard 3: d=465 4069 counted, 0 still rejected, best 723 (886s)
  shard 3: d=161 4469 counted, 0 still rejected, best 723 (974s)
  shard 3: d=161 4483 counted, 0 still rejected, best 723 (978s)
  shard 3: d=41 4883 counted, 0 still rejected, best 723 (1067s)
  shard 3: d=41 4891 counted, 0 still rejected, best 723 (1068s)
  shard 3: d=13 5291 counted, 0 still rejected, best 727 (1158s)
  shard 3: d=13 5295 counted, 0 still rejected, best 727 (1159s)
  shard 3: d=2 5681 counted, 0 still rejected, best 727 (1257s)
  shard 3: d=73 6062 counted, 0 still rejected, best 727 (1347s)
  shard 3: d=15 6433 counted, 0 still rejected, best 727 (1439s)
  shard 3: d=3 6802 counted, 0 still rejected, best 727 (1523s)
  shard 3: d=19 7170 counted, 0 still rejected, best 727 (1607s)
  shard 3: d=115 7523 counted, 0 still rejected, best 727 (1725s)
  shard 3: d=21 7861 counted, 0 still rejected, best 727 (1818s)
  shard 3: d=10 8198 counted, 0 still rejected, best 727 (1907s)
  shard 3: d=7 8533 counted, 0 still rejected, best 727 (1993s)
  shard 3: d=177 8853 counted, 0 still rejected, best 727 (2073s)
  shard 3: d=281 9166 counted, 0 still rejected, best 727 (2150s)
  shard 3: d=57 9474 counted, 0 still rejected, best 727 (2226s)
  shard 3: d=61 9779 counted, 0 still rejected, best 727 (2298s)
  shard 3: d=85 10078 counted, 0 still rejected, best 727 (2367s)
  shard 3: d=137 10375 counted, 0 still rejected, best 727 (2436s)
  shard 3: d=313 10667 counted, 0 still rejected, best 727 (2505s)
  shard 3: d=241 10954 counted, 0 still rejected, best 727 (2572s)
  shard 3: d=265 11235 counted, 0 still rejected, best 727 (2639s)
  shard 3: d=505 11514 counted, 0 still rejected, best 727 (2717s)
  shard 3: d=201 11783 counted, 0 still rejected, best 727 (2795s)
  shard 3: d=30 12048 counted, 0 still rejected, best 727 (2859s)
  shard 3: d=521 12310 counted, 0 still rejected, best 727 (2921s)
  shard 3: d=1105 12569 counted, 0 still rejected, best 727 (2982s)
  shard 3: d=33 12826 counted, 0 still rejected, best 727 (3043s)
  shard 3: d=97 13079 counted, 0 still rejected, best 727 (3110s)
  shard 3: d=217 13329 counted, 0 still rejected, best 727 (3171s)
  shard 3: d=11 13578 counted, 0 still rejected, best 727 (3229s)
  shard 3: d=601 13827 counted, 0 still rejected, best 727 (3288s)
  shard 3: d=89 14075 counted, 0 still rejected, best 727 (3347s)
  shard 3: d=433 14320 counted, 0 still rejected, best 727 (3405s)
  shard 3: d=8761 14563 counted, 0 still rejected, best 727 (3471s)
  shard 3: d=193 14805 counted, 0 still rejected, best 727 (3919s)
  shard 3: d=58 15046 counted, 0 still rejected, best 727 (4131s)
  shard 3: d=901 15271 counted, 0 still rejected, best 727 (4180s)
  shard 3: d=721 15487 counted, 0 still rejected, best 727 (4231s)
  shard 3: d=149 15701 counted, 0 still rejected, best 727 (4285s)
  shard 3: d=785 15909 counted, 0 still rejected, best 727 (4337s)
  shard 3: d=769 16116 counted, 0 still rejected, best 727 (4389s)
  shard 3: d=7369 16323 counted, 0 still rejected, best 727 (4441s)
  shard 3: d=8545 16530 counted, 0 still rejected, best 727 (4494s)
  shard 3: d=9049 16737 counted, 0 still rejected, best 727 (4546s)
  shard 3: d=1201 16934 counted, 0 still rejected, best 727 (4597s)
  shard 3: d=34 17127 counted, 0 still rejected, best 727 (4645s)
  shard 3: d=329 17320 counted, 0 still rejected, best 727 (4693s)
  shard 3: d=526 17511 counted, 0 still rejected, best 727 (4741s)
  shard 3: d=3689 17702 counted, 0 still rejected, best 727 (4789s)
  shard 3: d=577 17892 counted, 0 still rejected, best 727 (4838s)
  shard 3: d=31 18071 counted, 0 still rejected, best 727 (4883s)
  shard 3: d=229 18249 counted, 0 still rejected, best 727 (4929s)
  shard 3: d=921 18426 counted, 0 still rejected, best 727 (4974s)
  shard 3: d=1321 18603 counted, 0 still rejected, best 727 (5020s)
  shard 3: d=113 18779 counted, 0 still rejected, best 727 (5065s)
  shard 3: d=37 18954 counted, 0 still rejected, best 727 (5109s)
  shard 3: d=661 19127 counted, 0 still rejected, best 727 (5154s)
  shard 3: d=16449 19300 counted, 0 still rejected, best 727 (5199s)
