shard 4/8: 63602 of 508818 configurations
  shard 4: d=5 400 counted, 0 still rejected, best 721 (80s)
  shard 4: d=5 800 counted, 0 still rejected, best 721 (162s)
  shard 4: d=5 1101 counted, 0 still rejected, best 721 (226s)
  shard 4: d=17 1501 counted, 0 still rejected, best 721 (309s)
  shard 4: d=17 1901 counted, 0 still rejected, best 721 (394s)
  shard 4: d=17 1922 counted, 0 still rejected, best 721 (398s)
  shard 4: d=6 2322 counted, 0 still rejected, best 723 (490s)
  shard 4: d=6 2517 counted, 0 still rejected, best 723 (535s)
  shard 4: d=481 2917 counted, 0 still rejected, best 723 (623s)
  shard 4: d=481 3096 counted, 0 still rejected, best 723 (662s)
  shard 4: d=145 3496 counted, 0 still rejected, best 723 (749s)
  shard 4: d=145 3653 counted, 0 still rejected, best 723 (786s)
  shard 4: d=465 4053 counted, 0 still rejected, best 723 (880s)
  shard 4: d=465 4069 counted, 0 still rejected, best 723 (883s)
  shard 4: d=161 4469 counted, 0 still rejected, best 723 (971s)
  shard 4: d=161 4483 counted, 0 still rejected, best 723 (974s)
  shard 4: d=41 4883 counted, 0 still rejected, best 723 (1063s)
  shard 4: d=41 4892 counted, 0 still rejected, best 723 (1065s)
  shard 4: d=13 5292 counted, 0 still rejected, best 727 (1154s)
  shard 4: d=13 5295 counted, 0 still rejected, best 727 (1155s)
  shard 4: d=2 5680 counted, 0 still rejected, best 727 (1253s)
  shard 4: d=73 6061 counted, 0 still rejected, best 727 (1341s)
  shard 4: d=15 6432 counted, 0 still rejected, best 727 (1434s)
  shard 4: d=3 6802 counted, 0 still rejected, best 727 (1518s)
  shard 4: d=19 7169 counted, 0 still rejected, best 727 (1602s)
  shard 4: d=115 7523 counted, 0 still rejected, best 727 (1717s)
  shard 4: d=21 7862 counted, 0 still rejected, best 727 (1812s)
  shard 4: d=10 8200 counted, 0 still rejected, best 727 (1901s)
  shard 4: d=7 8534 counted, 0 still rejected, best 727 (1985s)
  shard 4: d=177 8854 counted, 0 still rejected, best 727 (2067s)
  shard 4: d=281 9167 counted, 0 still rejected, best 727 (2143s)
  shard 4: d=57 9475 counted, 0 still rejected, best 727 (2219s)
  shard 4: d=61 9780 counted, 0 still rejected, best 727 (2291s)
  shard 4: d=85 10078 counted, 0 still rejected, best 727 (2360s)
  shard 4: d=137 10375 counted, 0 still rejected, best 727 (2428s)
  shard 4: d=313 10668 counted, 0 still rejected, best 727 (2497s)
  shard 4: d=241 10955 counted, 0 still rejected, best 727 (2565s)
  shard 4: d=265 11235 counted, 0 still rejected, best 727 (2631s)
  shard 4: d=505 11514 counted, 0 still rejected, best 727 (2705s)
  shard 4: d=201 11783 counted, 0 still rejected, best 727 (2787s)
  shard 4: d=30 12048 counted, 0 still rejected, best 727 (2852s)
  shard 4: d=521 12309 counted, 0 still rejected, best 727 (2914s)
  shard 4: d=1105 12569 counted, 0 still rejected, best 727 (2975s)
  shard 4: d=33 12827 counted, 0 still rejected, best 727 (3036s)
  shard 4: d=97 13080 counted, 0 still rejected, best 727 (3104s)
  shard 4: d=217 13330 counted, 0 still rejected, best 727 (3164s)
  shard 4: d=11 13579 counted, 0 still rejected, best 727 (3223s)
  shard 4: d=89 13828 counted, 0 still rejected, best 727 (3281s)
  shard 4: d=601 14077 counted, 0 still rejected, best 727 (3341s)
  shard 4: d=433 14321 counted, 0 still rejected, best 727 (3398s)
  shard 4: d=8761 14564 counted, 0 still rejected, best 727 (3465s)
  shard 4: d=193 14806 counted, 0 still rejected, best 727 (3555s)
  shard 4: d=58 15047 counted, 0 still rejected, best 727 (4126s)
  shard 4: d=901 15271 counted, 0 still rejected, best 727 (4174s)
  shard 4: d=721 15487 counted, 0 still rejected, best 727 (4225s)
  shard 4: d=149 15701 counted, 0 still rejected, best 727 (4277s)
  shard 4: d=785 15910 counted, 0 still rejected, best 727 (4331s)
  shard 4: d=8545 16118 counted, 0 still rejected, best 727 (4382s)
  shard 4: d=7369 16325 counted, 0 still rejected, best 727 (4434s)
  shard 4: d=9049 16532 counted, 0 still rejected, best 727 (4486s)
  shard 4: d=769 16738 counted, 0 still rejected, best 727 (4539s)
  shard 4: d=1201 16935 counted, 0 still rejected, best 727 (4590s)
  shard 4: d=34 17128 counted, 0 still rejected, best 727 (4638s)
  shard 4: d=329 17321 counted, 0 still rejected, best 727 (4686s)
