1,0,0,0;0,2,1,0;1,2,1,-1;2,2,2,-1
1,0,0,0;0,2,3,-1;-2,-2,1,0;3,-2,0,0
1,0,0,0;0,20,14,9;2,-15,-5,2;5,6,-2,-16
1,0,0,0;0,21,13,6;5,-16,-2,6;4,5,-2,-18
1,0,0,0;0,22,12,6;2,-15,-5,5;4,3,-2,-15
1,0,0,0;0,22,14,6;5,-14,-3,3;5,2,-2,-14
1,0,0,0;0,3,0,1;2,0,5,5;-4,4,2,-3
1,0,0,0;0,3,3,0;-1,-4,-2,0;0,2,-1,-6
1,0,0,0;0,3,5,3;1,-6,1,3;1,-1,-2,-6
1,0,0,0;0,318,193,129;62,-257,-65,63;63,64,-64,-258
1,0,0,0;0,318,194,128;66,-257,-65,64;66,64,-64,-255
1,0,0,0;0,319,192,127;62,-258,-66,65;65,62,-65,-255
1,0,0,0;0,320,190,129;63,-258,-63,64;65,63,-63,-254
1,0,0,0;0,321,190,129;64,-254,-66,62;66,65,-65,-255
1,0,0,0;0,321,193,130;65,-255,-63,66;63,66,-66,-258
1,0,0,0;0,322,191,130;62,-255,-64,65;64,62,-62,-257
1,0,0,0;0,322,193,129;63,-255,-63,65;63,62,-65,-254
1,0,0,0;0,4,-4,-3;-3,-1,4,3;5,-3,-4,2
1,0,0,0;0,4,3,4;3,-4,-1,3;3,2,-3,-6
1,0,0,0;0,5,2,3;-1,-2,-2,1;-1,0,1,-5
1,0,0,0;0,5,3,3;2,-2,0,-1;0,2,-2,-2
1,0,0,0;0,5,5,1;-1,-2,0,0;2,0,-1,-5
1,0,0,0;0,6,2,2;1,-3,-3,0;1,3,1,-5
1,0,0,0;0,6,5,4;1,-5,-2,2;3,2,1,-4
1,0,0,0;0,7,3,0;0,-5,1,1;2,3,-1,-3
1,0,0,0;0,7,5,3;3,-2,-2,2;2,2,0,-6
1,0,0,0;0,78,48,31;16,-66,-15,17;14,14,-18,-62
1,0,0,0;0,79,46,30;17,-65,-17,18;15,16,-18,-66
1,0,0,0;0,79,49,30;17,-64,-14,17;18,17,-16,-64
1,0,0,0;0,79,50,31;18,-63,-14,16;17,18,-16,-66
1,0,0,0;0,80,46,34;15,-64,-17,17;15,18,-17,-62
1,0,0,0;0,80,48,34;15,-62,-15,14;15,18,-16,-62
1,0,0,0;0,81,50,32;18,-64,-17,14;17,15,-14,-64
1,0,0,0;0,82,47,30;18,-63,-17,14;16,16,-18,-66
1,0,0,0;0,82,48,33;17,-66,-15,17;18,14,-14,-64
1,0,0,0;1,-1,-1,-1;-1,-1,0,1;1,1,1,-1
1,0,0,0;1,-1,-1,0;2,-2,0,-2;2,-2,0,0
1,0,0,0;1,-1,-3,3;3,1,-3,0;0,-3,-1,-1
1,0,0,0;1,-1,0,0;-1,-1,-1,1;1,0,1,0
1,0,0,0;1,-1,0,1;1,0,0,0;1,0,0,0
1,0,0,0;1,-1,1,0;-1,-1,0,0;-1,-1,0,0
1,0,0,0;1,-1,1,1;-1,1,-1,0;0,-1,-1,1
1,0,0,0;1,-2,-1,-1;-2,-1,2,1;2,-1,1,0
1,0,0,0;1,-2,-1,3;-5,-5,0,5;-3,-4,3,-5
1,0,0,0;1,-2,0,0;0,-2,-2,1;1,-1,-2,0
1,0,0,0;1,-2,1,-2;0,-1,-1,-1;-1,-2,-2,-2
1,0,0,0;1,-3,0,0;3,6,0,0;5,0,-3,0
1,0,0,0;1,-5,3,-2;1,-3,5,-3;0,5,-2,-4
1,0,0,0;1,0,-1,0;-1,0,-1,-1;0,0,0,-1
1,0,0,0;1,0,-1,0;6,0,0,-6;6,1,0,0
1,0,0,0;1,0,-2,-1;0,-2,-2,-1;2,0,1,0
1,0,0,0;1,0,-3,-3;-3,3,1,-3;-1,-1,0,0
1,0,0,0;1,0,0,-1;-1,0,0,1;1,0,-1,1
1,0,0,0;1,0,0,-2;0,2,2,2;-2,1,2,0
1,0,0,0;1,0,0,0;-1,0,0,0;1,0,0,-1
1,0,0,0;1,0,0,0;6,0,4,0;6,0,0,-3
1,0,0,0;1,0,0,4;4,0,0,5;5,0,4,0
1,0,0,0;1,0,1,-1;2,0,-2,0;0,0,-2,-2
1,0,0,0;1,0,1,0;1,1,1,1;-1,0,-1,1
1,0,0,0;1,0,2,1;-1,-1,2,-2;-1,-1,1,-1
1,0,0,0;1,0,6,0;4,-5,0,0;4,5,0,0
1,0,0,0;1,1,-1,2;-1,-1,-2,-1;0,2,-2,0
1,0,0,0;1,1,0,-1;1,2,-2,-2;0,-2,-1,1
1,0,0,0;1,1,0,0;3,0,6,0;6,0,-5,0
1,0,0,0;1,1,0,1;0,1,1,-1;0,0,0,1
1,0,0,0;1,1,1,0;1,0,-1,-1;1,0,-1,-1
1,0,0,0;1,1,3,4;-1,-5,-2,1;1,-2,-4,0
1,0,0,0;1,18,11,7;3,-16,-6,6;4,4,-6,-16
1,0,0,0;1,19,10,6;3,-15,-3,2;4,3,-6,-14
1,0,0,0;1,19,13,8;3,-17,-4,6;5,6,-3,-15
1,0,0,0;1,2,-2,-1;-1,-2,0,-1;-2,-1,1,2
1,0,0,0;1,2,0,2;-1,0,-2,1;-1,-1,0,1
1,0,0,0;1,2,2,-1;0,2,-2,1;2,1,1,0
1,0,0,0;1,20,12,10;3,-14,-3,2;2,3,-6,-15
1,0,0,0;1,20,13,7;6,-16,-5,3;2,4,-4,-18
1,0,0,0;1,21,10,9;4,-15,-3,4;6,3,-6,-17
1,0,0,0;1,21,13,10;5,-14,-3,6;4,5,-5,-15
1,0,0,0;1,22,10,8;3,-17,-3,4;4,2,-3,-16
1,0,0,0;1,22,12,8;3,-18,-2,4;5,6,-2,-17
1,0,0,0;1,22,14,9;4,-18,-5,3;6,5,-2,-16
1,0,0,0;1,3,1,1;0,-2,-1,-1;0,3,-3,-4
1,0,0,0;1,3,2,4;2,-6,-1,1;2,-1,-3,-2
1,0,0,0;1,3,5,4;1,-6,1,2;1,2,-2,-5
1,0,0,0;1,318,192,128;66,-254,-64,65;62,64,-63,-256
1,0,0,0;1,318,194,127;63,-256,-66,62;65,63,-65,-254
1,0,0,0;1,319,193,126;65,-255,-66,66;62,64,-62,-255
1,0,0,0;1,320,192,127;62,-258,-63,64;66,64,-63,-256
1,0,0,0;1,320,194,130;63,-256,-64,65;65,65,-63,-254
1,0,0,0;1,322,190,130;65,-254,-65,64;62,66,-64,-256
1,0,0,0;1,322,192,130;66,-258,-66,65;66,62,-62,-256
1,0,0,0;1,4,1,2;2,-6,-1,3;-1,0,1,-2
1,0,0,0;1,4,5,0;3,-4,-1,-1;-1,3,-1,-3
1,0,0,0;1,5,5,0;3,-4,1,1;2,-1,-1,-6
1,0,0,0;1,6,1,4;2,-4,0,1;1,3,0,-6
1,0,0,0;1,6,4,0;-1,-6,-3,0;3,3,0,-4
1,0,0,0;1,6,5,4;1,-6,-2,3;1,1,-3,-2
1,0,0,0;1,7,4,0;0,-3,-3,0;3,1,-1,-4
1,0,0,0;1,78,47,34;16,-64,-14,17;16,14,-17,-62
1,0,0,0;1,78,50,34;17,-62,-17,16;14,14,-17,-66
1,0,0,0;1,79,50,30;15,-65,-18,14;15,16,-14,-66
1,0,0,0;1,80,47,33;14,-65,-17,18;18,18,-18,-65
1,0,0,0;1,80,48,33;17,-62,-14,17;16,16,-14,-64
1,0,0,0;1,81,46,31;18,-63,-15,18;14,15,-17,-65
1,0,0,0;1,82,46,30;18,-64,-16,16;18,17,-15,-63
1,0,0,0;1,82,48,34;18,-66,-18,18;16,17,-14,-64
1,0,0,0;1,82,50,34;18,-64,-16,15;17,17,-17,-66
1,0,0,0;14,32,-25,4;22,-32,38,50;-36,8,24,-58
1,0,0,0;17,-7,-33,40;-10,9,48,2;-38,17,-52,42
1,0,0,0;2,-1,-1,0;0,0,-2,1;1,1,0,2
1,0,0,0;2,-1,0,-1;2,-1,0,-3;-1,2,1,-1
1,0,0,0;2,-1,2,-3;-3,-2,-1,-2;-2,2,1,2
1,0,0,0;2,-2,-2,1;-1,0,2,1;-1,3,0,2
1,0,0,0;2,-2,1,2;-2,0,0,0;0,-1,-2,2
1,0,0,0;2,-3,0,0;4,-2,0,0;1,0,-2,0
1,0,0,0;2,-32,33,48;-31,-26,43,40;-9,-60,-7,-4
1,0,0,0;2,-5,0,0;3,0,0,-2;1,0,-5,0
1,0,0,0;2,0,-1,0;3,0,0,-4;5,0,-4,0
1,0,0,0;2,0,-2,0;5,0,0,-5;6,0,-6,0
1,0,0,0;2,0,-5,0;2,0,-5,0;4,-3,0,0
1,0,0,0;2,0,0,-6;6,0,6,0;5,5,0,0
1,0,0,0;2,0,1,0;-1,-1,1,2;1,0,2,-1
1,0,0,0;2,0,2,2;2,-1,0,-2;2,-1,0,0
1,0,0,0;2,1,-2,-2;1,2,1,1;-1,-2,-1,-1
1,0,0,0;2,1,0,-2;-1,-2,1,2;2,2,-1,-2
1,0,0,0;2,1,2,-1;2,2,2,-2;2,-1,-2,-2
1,0,0,0;2,18,13,9;5,-17,-2,6;4,6,-3,-17
1,0,0,0;2,19,13,8;6,-14,-6,5;5,5,-4,-16
1,0,0,0;2,2,-2,0;2,-2,-3,-1;1,2,-1,0
1,0,0,0;2,2,0,-2;0,-1,1,1;1,-2,-1,-2
1,0,0,0;2,2,2,-2;2,2,2,1;1,1,-1,1
1,0,0,0;2,20,12,10;6,-14,-4,6;4,2,-3,-14
1,0,0,0;2,21,10,8;2,-15,-5,6;5,3,-6,-15
1,0,0,0;2,21,12,9;4,-16,-4,6;4,4,-2,-18
1,0,0,0;2,22,11,7;6,-16,-6,3;5,5,-6,-14
1,0,0,0;2,3,-2,-2;0,-3,-1,-3;1,-3,-3,3
1,0,0,0;2,3,0,0;4,6,0,0;1,0,0,-1
1,0,0,0;2,3,2,2;-2,1,-2,3;0,-2,1,-1
1,0,0,0;2,3,3,2;3,-3,0,0;0,-1,-1,-5
1,0,0,0;2,318,191,127;63,-254,-65,62;65,63,-63,-258
1,0,0,0;2,318,192,130;65,-256,-64,64;62,63,-66,-257
1,0,0,0;2,319,191,126;63,-256,-64,63;65,63,-65,-255
1,0,0,0;2,320,190,127;66,-258,-63,63;63,66,-63,-258
1,0,0,0;2,320,192,127;64,-255,-66,62;65,62,-62,-258
1,0,0,0;2,320,194,129;63,-257,-66,62;66,62,-66,-255
1,0,0,0;2,321,194,127;63,-257,-65,64;62,64,-64,-256
1,0,0,0;2,322,192,129;66,-256,-65,66;66,64,-64,-257
1,0,0,0;2,322,193,130;62,-258,-63,63;65,63,-66,-258
1,0,0,0;2,4,2,0;-1,-2,-1,3;2,1,1,-5
1,0,0,0;2,4,3,4;0,-5,-2,0;2,2,-1,-5
1,0,0,0;2,4,5,4;-1,-4,-1,0;1,1,-1,-4
1,0,0,0;2,5,2,0;0,-2,0,1;0,2,-3,-5
1,0,0,0;2,6,0,0;5,5,0,0;6,5,0,0
1,0,0,0;2,6,3,4;2,-3,-1,1;1,1,-3,-4
1,0,0,0;2,7,2,0;1,-3,-2,1;1,-1,1,-6
1,0,0,0;2,7,4,3;3,-2,0,0;3,1,-2,-3
1,0,0,0;2,78,47,31;14,-63,-17,17;18,14,-16,-62
1,0,0,0;2,79,46,31;16,-65,-17,14;18,14,-14,-64
1,0,0,0;2,79,49,32;17,-65,-15,17;14,18,-16,-66
1,0,0,0;2,80,49,30;14,-64,-14,16;15,17,-17,-66
1,0,0,0;2,81,48,30;17,-64,-14,14;14,15,-18,-62
1,0,0,0;2,81,50,34;16,-63,-17,14;18,18,-16,-64
1,0,0,0;2,82,49,30;18,-64,-18,18;18,17,-17,-63
1,0,0,0;22,29,-44,-7;13,47,-15,-51;-13,33,24,33
1,0,0,0;23,6,-50,12;48,28,48,-26;45,0,52,-2
1,0,0,0;25,5,55,-36;55,44,-45,-56;-54,49,1,56
1,0,0,0;28,-46,-55,-40;-1,-56,24,-14;35,36,17,-6
1,0,0,0;3,-1,0,0;3,0,0,-4;1,-3,0,0
1,0,0,0;3,-2,-2,3;-3,2,2,0;1,1,-2,1
1,0,0,0;3,-2,2,5;-2,-4,-4,4;3,4,4,5
1,0,0,0;3,-3,1,1;3,-3,0,-1;-1,-2,2,3
1,0,0,0;3,0,-1,-2;1,0,0,3;0,0,1,-3
1,0,0,0;3,0,-4,0;2,0,0,1;3,0,0,3
1,0,0,0;3,0,0,-3;1,4,0,0;1,0,0,0
1,0,0,0;3,0,0,0;2,0,0,4;5,0,-2,0
1,0,0,0;3,0,0,4;3,0,3,0;5,0,0,4
1,0,0,0;3,0,2,-1;2,-2,2,-2;2,2,1,-2
1,0,0,0;3,0,3,0;5,-4,0,0;2,6,0,0
1,0,0,0;3,1,-2,-4;1,2,2,5;3,2,-1,-1
1,0,0,0;3,1,4,0;3,-4,4,-5;-1,1,4,2
1,0,0,0;3,2,2,-3;3,-3,1,-1;-1,-3,1,-1
1,0,0,0;3,3,-5,-3;-5,-1,-1,-4;-5,5,4,-5
1,0,0,0;3,4,-5,-1;2,5,2,0;3,-2,1,5
1,0,0,0;3,5,0,0;2,6,0,0;1,3,0,0
1,0,0,0;32,24,1,-3;-49,49,-34,30;23,-26,0,-3
1,0,0,0;35,-37,43,-58;32,-10,12,15;16,-17,-43,50
1,0,0,0;37,-49,50,-29;-16,7,41,-16;31,-40,33,-52
1,0,0,0;4,-2,4,2;-5,-5,-4,-4;0,-3,0,0
1,0,0,0;4,-34,44,47;16,20,-46,21;1,16,51,-10
1,0,0,0;4,-6,0,0;6,4,0,0;6,0,0,3
1,0,0,0;4,0,-5,0;4,0,4,0;6,0,-6,0
1,0,0,0;4,0,0,0;1,0,-2,0;3,-6,0,0
1,0,0,0;4,0,0,2;6,6,0,0;5,0,-1,0
1,0,0,0;4,0,2,0;5,0,0,0;2,0,0,1
1,0,0,0;4,2,0,0;3,0,0,-2;2,0,-1,0
1,0,0,0;4,4,-2,-1;-5,0,2,0;0,-3,-2,-1
1,0,0,0;40,-12,35,-35;-33,-26,12,-37;-29,43,-12,42
1,0,0,0;42,-5,49,9;-28,-21,-35,-44;-54,-34,8,23
1,0,0,0;46,-33,-54,59;-21,24,26,-42;-44,-52,31,-40
1,0,0,0;5,-1,0,0;2,1,0,0;5,0,0,-2
1,0,0,0;5,-3,-2,3;-2,-3,1,1;-4,3,5,0
1,0,0,0;5,-4,5,0;5,1,4,-2;0,-2,5,1
1,0,0,0;5,-5,4,1;1,1,0,-1;0,2,-2,5
1,0,0,0;5,0,-1,0;4,0,0,5;5,-5,0,0
1,0,0,0;5,0,0,-1;6,-3,0,0;5,0,0,-3
1,0,0,0;5,0,0,0;2,0,0,6;5,0,0,0
1,0,0,0;5,0,0,2;4,0,-3,0;4,0,0,5
